review_id,image_id,master_image_id,source_relative_path,feature_id,layer_id,feature_name_ar,visual_match_status,destination_identity_status,reviewer_decision,verified_role,technical_quality,duplicate_decision,rights_status,publication_permission,attribution_required,source_credit,rights_evidence,reviewer_name,review_date,decision_confidence,manual_review_completed,notes
B1-DEC-B1IMG-000077,IMG-EE7F408CE9AABF02,IMG-EE7F408CE9AABF02,assets/images/akakus/akakus-LY-AKAKUS-00106-01.png,LY-AKA-000106,akakus,متخندوش,verified_correct,specific_component_confirmed,approve_public,primary,high,approved_master,institutional_publication_approval,public,true,مركز المعلومات والتوثيق السياحي,docs/images/batch-1/batch-1-institutional-approval.csv,م. أسامة فرج الخبولي,2026-08-07,high,true,Institutional approval imported; technical and destination checks passed.
B1-DEC-B1IMG-000078,IMG-5B72C92E56F99A85,IMG-EE7F408CE9AABF02,assets/images/akakus/akakus-LY-AKAKUS-00106-01.webp,LY-AKA-000106,akakus,متخندوش,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000079,IMG-A72875D7BA428936,IMG-A72875D7BA428936,assets/images/akakus/akakus-LY-AKAKUS-00148-01.png,LY-AKA-000148,akakus,ايسين,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000080,IMG-D92A2660BAB035A9,IMG-A72875D7BA428936,assets/images/akakus/akakus-LY-AKAKUS-00148-01.webp,LY-AKA-000148,akakus,ايسين,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000081,IMG-E9D68E93DA77F5A1,IMG-E9D68E93DA77F5A1,assets/images/akakus/akakus-LY-AKAKUS-00155-01.png,LY-AKA-000155,akakus,الفيوت,verified_correct,specific_component_confirmed,approve_public,primary,high,approved_master,institutional_publication_approval,public,true,مركز المعلومات والتوثيق السياحي,docs/images/batch-1/batch-1-institutional-approval.csv,م. أسامة فرج الخبولي,2026-08-07,high,true,Institutional approval imported; technical and destination checks passed.
B1-DEC-B1IMG-000082,IMG-CB5999B485A45C9A,IMG-E9D68E93DA77F5A1,assets/images/akakus/akakus-LY-AKAKUS-00155-01.webp,LY-AKA-000155,akakus,الفيوت,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000083,IMG-3795EF0B47BCE1DA,IMG-3795EF0B47BCE1DA,assets/images/akakus/akakus-LY-AKAKUS-00156-01.png,LY-AKA-000156,akakus,غات,verified_correct,specific_component_confirmed,approve_public,primary,acceptable,approved_master,institutional_publication_approval,public,true,مركز المعلومات والتوثيق السياحي,docs/images/batch-1/batch-1-institutional-approval.csv,م. أسامة فرج الخبولي,2026-08-07,high,true,Institutional approval imported; technical and destination checks passed.
B1-DEC-B1IMG-000084,IMG-F198FCB7F6604A43,IMG-3795EF0B47BCE1DA,assets/images/akakus/akakus-LY-AKAKUS-00156-01.webp,LY-AKA-000156,akakus,غات,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000085,IMG-83CBDF41FD9FE301,IMG-83CBDF41FD9FE301,assets/images/akakus/akakus-LY-AKAKUS-00160-01.png,LY-AKA-000160,akakus,مصرف شمال افريقيا,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000086,IMG-3C4745D64C3979D6,IMG-83CBDF41FD9FE301,assets/images/akakus/akakus-LY-AKAKUS-00160-01.webp,LY-AKA-000160,akakus,مصرف شمال افريقيا,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000087,IMG-780745C91D8C7059,IMG-780745C91D8C7059,assets/images/akakus/akakus-LY-AKAKUS-00191-01.png,LY-AKA-000191,akakus,كهف غات,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000088,IMG-19ED505A8B9BD0D4,IMG-780745C91D8C7059,assets/images/akakus/akakus-LY-AKAKUS-00191-01.webp,LY-AKA-000191,akakus,كهف غات,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000089,IMG-C743A18B7F69C496,IMG-C743A18B7F69C496,assets/images/akakus/akakus-LY-AKAKUS-00192-01.png,LY-AKA-000192,akakus,(الأهرمات الحطية)مدافن جرمنتية,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000090,IMG-0A7422737A37F32A,IMG-C743A18B7F69C496,assets/images/akakus/akakus-LY-AKAKUS-00192-01.webp,LY-AKA-000192,akakus,(الأهرمات الحطية)مدافن جرمنتية,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000091,IMG-29052066CBAB58BD,IMG-AD1BBA82C39EE092,assets/images/akakus/akakus-LY-AKAKUS-00193-01.png,LY-AKA-000193,akakus,نقش صخري,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000092,IMG-A31A21332E3D570D,IMG-AD1BBA82C39EE092,assets/images/akakus/akakus-LY-AKAKUS-00193-01.webp,LY-AKA-000193,akakus,نقش صخري,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000093,IMG-69F35D48D1B7CCC0,IMG-69F35D48D1B7CCC0,assets/images/akakus/akakus-LY-AKAKUS-00196-01.png,LY-AKA-000196,akakus,مقبرة جرمنتية أثرية,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000094,IMG-166273FEAF9EBFED,IMG-69F35D48D1B7CCC0,assets/images/akakus/akakus-LY-AKAKUS-00196-01.webp,LY-AKA-000196,akakus,مقبرة جرمنتية أثرية,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000095,IMG-7FE62CC1ED6C3624,IMG-1EF47A9848AF7177,assets/images/old-tripoli/old-tripoli-008-mymaps-73f55fdcf804.webp,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000096,IMG-12C8B751B87BB53E,IMG-22FE81AC5913EA1B,assets/images/old-tripoli/old-tripoli-009-mymaps-45b1b8e01b88.webp,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000097,IMG-2894EE17544E506A,IMG-473CAE5715AC1422,assets/images/old-tripoli/old-tripoli-011-mymaps-32eb5ad6a842.webp,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000098,IMG-892FDD66D4A47F42,IMG-8D3346A3D8B025A2,assets/images/old-tripoli/old-tripoli-012-mymaps-d4b2ffac0f44.webp,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000099,IMG-0661E15C60ECDB0C,IMG-A37ABCFA046AA72D,assets/images/old-tripoli/old-tripoli-032-mymaps-47787052ac3b.webp,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000100,IMG-603C105CDB0F4B08,IMG-603C105CDB0F4B08,assets/images/old-tripoli/old-tripoli-077-mymaps-2091baec7b49.webp,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000101,IMG-0908F72F328C1650,IMG-DF4A3DD398AE2330,assets/images/old-tripoli/old-tripoli-078-mymaps-71348ead3aa5.webp,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000102,IMG-25D68671AFD0FF9D,IMG-DA75CF347C709C83,assets/images/old-tripoli/old-tripoli-079-mymaps-d9609d3621a8.webp,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000103,IMG-F7B0716373078F89,IMG-45220364334CF303,assets/images/old-tripoli/old-tripoli-080-mymaps-106164a57f86.webp,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000104,IMG-02BC9E677A271976,IMG-4E283F699F851D7B,assets/images/old-tripoli/old-tripoli-081-mymaps-854d74944446.webp,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000105,IMG-AC99A52B6827C26B,IMG-064B4A2A53EADC07,assets/images/old-tripoli/old-tripoli-082-mymaps-3bc6b5d24cc6.webp,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,high,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000106,IMG-364EA429A03968F5,IMG-AF6CCCFE878CF202,assets/images/old-tripoli/old-tripoli-083-mymaps-e5193326f3d2.webp,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000107,IMG-44603CEBF7DBE16B,IMG-44603CEBF7DBE16B,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00001-01.png,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000108,IMG-ED7A5BF7C63CA136,IMG-44603CEBF7DBE16B,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00001-01.webp,LY-TRI-000001,old-tripoli,متحف السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000109,IMG-A37ABCFA046AA72D,IMG-A37ABCFA046AA72D,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00002-01.png,LY-TRI-000002,old-tripoli,قلعة السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000110,IMG-0661E15C60ECDB0C,IMG-A37ABCFA046AA72D,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00002-01.webp,LY-TRI-000002,old-tripoli,قلعة السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000111,IMG-3D8063B2DA062334,IMG-3D8063B2DA062334,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00003-01.png,LY-TRI-000003,old-tripoli,بحيرة السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000112,IMG-8CB608CE7027EC80,IMG-3D8063B2DA062334,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00003-01.webp,LY-TRI-000003,old-tripoli,بحيرة السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000113,IMG-711E037C8C357339,,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00003-02.png,LY-TRI-000003,old-tripoli,بحيرة السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000114,IMG-C5FE38FD5AA315C0,,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00003-02.webp,LY-TRI-000003,old-tripoli,بحيرة السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000115,IMG-1C8DF58427090266,IMG-1C8DF58427090266,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00003-03.png,LY-TRI-000003,old-tripoli,بحيرة السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000116,IMG-AFEA38961E2C90A9,IMG-1C8DF58427090266,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00003-03.webp,LY-TRI-000003,old-tripoli,بحيرة السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000117,IMG-47C56959862E351B,IMG-47C56959862E351B,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00003-04.png,LY-TRI-000003,old-tripoli,بحيرة السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000118,IMG-B77B7A7341EFAA57,IMG-47C56959862E351B,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00003-04.webp,LY-TRI-000003,old-tripoli,بحيرة السرايا الحمراء,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000119,IMG-A8FB24DE9BD72741,IMG-A8FB24DE9BD72741,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00004-01.png,LY-TRI-000004,old-tripoli,قوس ماركوس اوريليوس,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000120,IMG-4885C5B7651D9C16,IMG-A8FB24DE9BD72741,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00004-01.webp,LY-TRI-000004,old-tripoli,قوس ماركوس اوريليوس,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000121,IMG-473CAE5715AC1422,IMG-473CAE5715AC1422,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00004-02.png,LY-TRI-000004,old-tripoli,قوس ماركوس اوريليوس,verified_correct,specific_component_confirmed,approve_public,primary,acceptable,approved_master,institutional_publication_approval,public,true,مركز المعلومات والتوثيق السياحي,docs/images/batch-1/batch-1-institutional-approval.csv,م. أسامة فرج الخبولي,2026-08-07,high,true,Institutional approval imported; technical and destination checks passed.
B1-DEC-B1IMG-000122,IMG-2894EE17544E506A,IMG-473CAE5715AC1422,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00004-02.webp,LY-TRI-000004,old-tripoli,قوس ماركوس اوريليوس,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000123,IMG-5A1EC414EB91FE6F,IMG-5A1EC414EB91FE6F,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00005-01.png,LY-TRI-000005,old-tripoli,حصن القديس يعقوب (السرايا الحمراء),cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000124,IMG-7EC12E574214ED44,IMG-5A1EC414EB91FE6F,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00005-01.webp,LY-TRI-000005,old-tripoli,حصن القديس يعقوب (السرايا الحمراء),cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000125,IMG-9A6AE28FD743B90D,IMG-9A6AE28FD743B90D,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00006-01.png,LY-TRI-000006,old-tripoli,"برج ""القديس جورج""",cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000126,IMG-F7C0EFB0F242382A,IMG-9A6AE28FD743B90D,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00006-01.webp,LY-TRI-000006,old-tripoli,"برج ""القديس جورج""",cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000127,IMG-DCDF7D8F7B0AC52E,IMG-DCDF7D8F7B0AC52E,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00007-01.png,LY-TRI-000007,old-tripoli,برج الساعة,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000128,IMG-29E96B6431598A01,IMG-DCDF7D8F7B0AC52E,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00007-01.webp,LY-TRI-000007,old-tripoli,برج الساعة,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000129,IMG-78DB961981521805,IMG-78DB961981521805,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00007-02.png,LY-TRI-000007,old-tripoli,برج الساعة,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000130,IMG-29C9E18BA690A311,IMG-78DB961981521805,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00007-02.webp,LY-TRI-000007,old-tripoli,برج الساعة,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000131,IMG-479D6E4FE7C96862,IMG-479D6E4FE7C96862,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00008-01.png,LY-TRI-000008,old-tripoli,المكتبة الطرابلسية,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000132,IMG-ADB4ACB7FC7AE889,IMG-479D6E4FE7C96862,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00008-01.webp,LY-TRI-000008,old-tripoli,المكتبة الطرابلسية,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000133,IMG-8C73CDBD858F3FDB,IMG-8C73CDBD858F3FDB,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00008-02.png,LY-TRI-000008,old-tripoli,المكتبة الطرابلسية,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000134,IMG-57B470C105DF6993,IMG-8C73CDBD858F3FDB,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00008-02.webp,LY-TRI-000008,old-tripoli,المكتبة الطرابلسية,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000135,IMG-36B449CAE3D56E62,IMG-36B449CAE3D56E62,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00008-03.png,LY-TRI-000008,old-tripoli,المكتبة الطرابلسية,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000136,IMG-E2ACA8E28F5EB6E9,IMG-36B449CAE3D56E62,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00008-03.webp,LY-TRI-000008,old-tripoli,المكتبة الطرابلسية,cannot_determine,cannot_determine,defer,,thumbnail_only,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
