image_id,source_relative_path,master_image_id,layer_id,feature_id,feature_name_ar,feature_name_en,linkage_basis,layer_assignment_status,feature_linkage_status,primary_image,gallery_image,institutional_display_authorization,rights_status,derivative_status,runtime_status,notes
IMG-4E00302870B9D460,assets/images/akakus/akakus-LY-AKAKUS-00193-01.png,,akakus,LY-AKA-000193,نقش صخري,نقش صخري,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-676429E2E81EC3A2,assets/images/akakus/akakus-LY-AKAKUS-00193-01.webp,,akakus,LY-AKA-000193,نقش صخري,نقش صخري,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-FA62CF38BF7FD9E1,assets/images/akakus/akakus-LY-AKAKUS-00196-01.png,,akakus,LY-AKA-000196,مقبرة جرمنتية أثرية,مقبرة جرمنتية أثرية,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-66A0676E4A396828,assets/images/akakus/akakus-LY-AKAKUS-00196-01.webp,,akakus,LY-AKA-000196,مقبرة جرمنتية أثرية,مقبرة جرمنتية أثرية,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-45C0382E36C8A6CD,assets/images/old-tripoli/old-tripoli-008-mymaps-73f55fdcf804.webp,,old-tripoli,LY-TRI-000008,المكتبة الطرابلسية,المكتبة الطرابلسية,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-BB8577F68C482F97,assets/images/old-tripoli/old-tripoli-009-mymaps-45b1b8e01b88.webp,,old-tripoli,LY-TRI-000009,الكنيسة الأرتذوكسية,الكنيسة الأرتذوكسية,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-9DF1ADBAFCCD2CDD,assets/images/old-tripoli/old-tripoli-011-mymaps-32eb5ad6a842.webp,,old-tripoli,LY-TRI-000011,المعبد اليهودي,المعبد اليهودي,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-92612901C5F382CA,assets/images/old-tripoli/old-tripoli-012-mymaps-d4b2ffac0f44.webp,,old-tripoli,LY-TRI-000012,مدرسة عثمان باشا الساقزلي,مدرسة عثمان باشا الساقزلي,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-DA213EBA98430BEE,assets/images/old-tripoli/old-tripoli-032-mymaps-47787052ac3b.webp,,old-tripoli,LY-TRI-000032,نصب تذكاري الشهداء,نصب تذكاري الشهداء,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-A4D83AD96D3E88DC,assets/images/old-tripoli/old-tripoli-077-mymaps-2091baec7b49.webp,,old-tripoli,LY-TRI-000077,زاوية الكاتب,زاوية الكاتب,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-CFE16EA5C5171F52,assets/images/old-tripoli/old-tripoli-078-mymaps-71348ead3aa5.webp,,old-tripoli,LY-TRI-000078,الزاوية الصغيرة,الزاوية الصغيرة,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-1395B402561B7BD5,assets/images/old-tripoli/old-tripoli-079-mymaps-d9609d3621a8.webp,,old-tripoli,LY-TRI-000079,مبنى بنك دي روما,مبنى بنك دي روما,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-6E6E8EEA18CDE061,assets/images/old-tripoli/old-tripoli-080-mymaps-106164a57f86.webp,,old-tripoli,LY-TRI-000080,مبنى الريجية,مبنى الريجية,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-D4C381E9D5AAD2B3,assets/images/old-tripoli/old-tripoli-081-mymaps-854d74944446.webp,,old-tripoli,LY-TRI-000081,القنصلية الفرنسية,القنصلية الفرنسية,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-393AD2183FEDFE4F,assets/images/old-tripoli/old-tripoli-082-mymaps-3bc6b5d24cc6.webp,,old-tripoli,LY-TRI-000082,حوش القرمانللي,حوش القرمانللي,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-2082C9E8959CDF9F,assets/images/old-tripoli/old-tripoli-083-mymaps-e5193326f3d2.webp,,old-tripoli,LY-TRI-000083,Galleria de bono,Galleria de bono,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-A1EB715E981D0826,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00001-01.png,,old-tripoli,LY-TRI-000001,متحف السرايا الحمراء,متحف السرايا الحمراء,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-0086094D7C4AD674,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00001-01.webp,,old-tripoli,LY-TRI-000001,متحف السرايا الحمراء,متحف السرايا الحمراء,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-5F1DCF83950B29E0,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00002-01.png,,old-tripoli,LY-TRI-000002,قلعة السرايا الحمراء,قلعة السرايا الحمراء,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-7FD7BB61B87B1BD2,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00002-01.webp,,old-tripoli,LY-TRI-000002,قلعة السرايا الحمراء,قلعة السرايا الحمراء,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-F7DC61B18E777A93,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00003-01.png,,old-tripoli,LY-TRI-000003,بحيرة السرايا الحمراء,بحيرة السرايا الحمراء,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-57C0735E21F0FC7A,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00003-01.webp,,old-tripoli,LY-TRI-000003,بحيرة السرايا الحمراء,بحيرة السرايا الحمراء,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-FEDFBEFDA9D5F9C6,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00003-02.png,,old-tripoli,LY-TRI-000003,بحيرة السرايا الحمراء,بحيرة السرايا الحمراء,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-FA737606449BD6AC,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00003-02.webp,,old-tripoli,LY-TRI-000003,بحيرة السرايا الحمراء,بحيرة السرايا الحمراء,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-1910BEA3A016D3D2,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00003-03.png,,old-tripoli,LY-TRI-000003,بحيرة السرايا الحمراء,بحيرة السرايا الحمراء,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-68D1E2413BC150C4,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00003-03.webp,,old-tripoli,LY-TRI-000003,بحيرة السرايا الحمراء,بحيرة السرايا الحمراء,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-6DE30FAC09129BB4,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00003-04.png,,old-tripoli,LY-TRI-000003,بحيرة السرايا الحمراء,بحيرة السرايا الحمراء,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-7676F4126F77EAF0,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00003-04.webp,,old-tripoli,LY-TRI-000003,بحيرة السرايا الحمراء,بحيرة السرايا الحمراء,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-B92D432E23E283CC,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00004-01.png,,old-tripoli,LY-TRI-000004,قوس ماركوس اوريليوس,قوس ماركوس اوريليوس,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-6FBD4D7F602BFFB0,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00004-01.webp,,old-tripoli,LY-TRI-000004,قوس ماركوس اوريليوس,قوس ماركوس اوريليوس,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-E18CAA9AFBBAA23A,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00004-02.png,,old-tripoli,LY-TRI-000004,قوس ماركوس اوريليوس,قوس ماركوس اوريليوس,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-2313F6C4CA8E74C4,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00004-02.webp,,old-tripoli,LY-TRI-000004,قوس ماركوس اوريليوس,قوس ماركوس اوريليوس,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-71A5836AC0DEF58C,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00005-01.png,,old-tripoli,LY-TRI-000005,حصن القديس يعقوب (السرايا الحمراء),حصن القديس يعقوب (السرايا الحمراء),feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-DC05989418B9E2F7,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00005-01.webp,,old-tripoli,LY-TRI-000005,حصن القديس يعقوب (السرايا الحمراء),حصن القديس يعقوب (السرايا الحمراء),feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-2335FD668270A5EB,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00006-01.png,,old-tripoli,LY-TRI-000006,"برج ""القديس جورج""","برج ""القديس جورج""",feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-CC63D7F169FE72F2,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00006-01.webp,,old-tripoli,LY-TRI-000006,"برج ""القديس جورج""","برج ""القديس جورج""",feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-ECC8B18EB809A323,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00007-01.png,,old-tripoli,LY-TRI-000007,برج الساعة,برج الساعة,feature_id_in_curated_filename,user_curated_confirmed,confirmed,true,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-213E20D56630E820,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00007-01.webp,,old-tripoli,LY-TRI-000007,برج الساعة,برج الساعة,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-C19EDA36DA10E8DC,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00007-02.png,,old-tripoli,LY-TRI-000007,برج الساعة,برج الساعة,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-1FDBC9DBD7BC2D15,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00007-02.webp,,old-tripoli,LY-TRI-000007,برج الساعة,برج الساعة,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-32190D8936F12AE9,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00008-01.png,,old-tripoli,LY-TRI-000008,المكتبة الطرابلسية,المكتبة الطرابلسية,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-FC46CD7E50175CC3,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00008-01.webp,,old-tripoli,LY-TRI-000008,المكتبة الطرابلسية,المكتبة الطرابلسية,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-54179A844B59AF4E,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00008-02.png,,old-tripoli,LY-TRI-000008,المكتبة الطرابلسية,المكتبة الطرابلسية,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-566F6BCF67FF3D94,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00008-02.webp,,old-tripoli,LY-TRI-000008,المكتبة الطرابلسية,المكتبة الطرابلسية,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
IMG-F37FCCF771A5BB4D,assets/images/old-tripoli/old-tripoli-LY-OLD-TRIPOLI-00008-03.png,,old-tripoli,LY-TRI-000008,المكتبة الطرابلسية,المكتبة الطرابلسية,feature_id_in_curated_filename,user_curated_confirmed,confirmed,false,true,approved,unknown,existing,linked,Exact runtime Feature ID inferred from user-curated filename namespace.
