link_id,feature_id,layer_id,feature_name_ar,facility_type,image_id,source_relative_path,current_role,file_exists,image_readable,technical_quality,master_image_id,duplicate_group_id,match_basis,visual_review_status,rights_status,recommended_action,manual_review_required,notes
B2-LINK-00082,LY-HOT-000031,hotels,فندق قصر الفيروز,hostel,IMG-FFE2673C35F0DB78,assets/images/hotels/hotels-LY-HOTELS-00031-06.webp,gallery,true,true,thumbnail_only,IMG-A06795E129A97F38,DUP-00234,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00083,LY-HOT-000032,hotels,Royal Gardens Hotels,hostel,IMG-5BA106F592D0332E,assets/images/hotels/hotels-LY-HOTELS-00032-01.webp,gallery,true,true,thumbnail_only,IMG-19CA1851ED79FB1D,DUP-01126,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00084,LY-HOT-000032,hotels,Royal Gardens Hotels,hostel,IMG-3E3FF2B9BBAEFFDB,assets/images/hotels/hotels-LY-HOTELS-00032-02.webp,gallery,true,true,thumbnail_only,IMG-2FA35C187FC45B3D,DUP-00667,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00085,LY-HOT-000032,hotels,Royal Gardens Hotels,hostel,IMG-4B63A3D90F8A46D0,assets/images/hotels/hotels-LY-HOTELS-00032-03.webp,gallery,true,true,thumbnail_only,IMG-C615EE7FE44FF088,DUP-00009,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00086,LY-HOT-000034,hotels,فندق احواص,hostel,IMG-5ED99B628601EBD3,assets/images/hotels/hotels-LY-HOTELS-00034-01.webp,gallery,true,true,acceptable,IMG-522DC3EE12090AF5,DUP-00839,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00087,LY-HOT-000035,hotels,فندق الانوار,hotel,IMG-657CB03042B5C04B,assets/images/hotels/hotels-LY-HOTELS-00035-01.webp,gallery,true,true,thumbnail_only,IMG-03ECD13E8D5C6991,DUP-00656,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00088,LY-HOT-000035,hotels,فندق الانوار,hotel,IMG-CE769FD5F6AAABCE,assets/images/hotels/hotels-LY-HOTELS-00035-02.webp,gallery,true,true,acceptable,IMG-2484267A6E6822D2,DUP-00270,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00089,LY-HOT-000035,hotels,فندق الانوار,hotel,IMG-69AD6A21A3E984EB,assets/images/hotels/hotels-LY-HOTELS-00035-03.webp,gallery,true,true,acceptable,IMG-93BF26F7ED744E21,DUP-00062,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00090,LY-HOT-000035,hotels,فندق الانوار,hotel,IMG-340DE9CF9A3B05FC,assets/images/hotels/hotels-LY-HOTELS-00035-04.webp,gallery,true,true,high,IMG-F5781B86F1F14F78,DUP-01265,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00091,LY-HOT-000036,hotels,فندق الأخوة,hotel,IMG-02413AAE55399FB1,assets/images/hotels/hotels-LY-HOTELS-00036-01.webp,gallery,true,true,thumbnail_only,IMG-D3FB20419603B1A1,DUP-01194,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00092,LY-HOT-000036,hotels,فندق الأخوة,hotel,IMG-2BF4C09ED2ED2AE0,assets/images/hotels/hotels-LY-HOTELS-00036-02.webp,gallery,true,true,thumbnail_only,IMG-982EFF887CF64AFB,DUP-00768,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00093,LY-HOT-000036,hotels,فندق الأخوة,hotel,IMG-01918427C4543AEF,assets/images/hotels/hotels-LY-HOTELS-00036-03.webp,gallery,true,true,thumbnail_only,IMG-02DD2D3973F5720A,DUP-01057,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00094,LY-HOT-000036,hotels,فندق الأخوة,hotel,IMG-2D6FD52000FBB7A9,assets/images/hotels/hotels-LY-HOTELS-00036-04.webp,gallery,true,true,thumbnail_only,IMG-0C85CA8C6A8DB3B4,DUP-00902,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00095,LY-HOT-000037,hotels,فندق الأصالة,hotel,IMG-5806382F3E321975,assets/images/hotels/hotels-LY-HOTELS-00037-01.webp,gallery,true,true,thumbnail_only,IMG-D0E8CF7434915CC6,DUP-00693,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00096,LY-HOT-000037,hotels,فندق الأصالة,hotel,IMG-24671DEE5175D8F7,assets/images/hotels/hotels-LY-HOTELS-00037-02.webp,gallery,true,true,thumbnail_only,IMG-5BDAB4269E892130,DUP-00818,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00097,LY-HOT-000037,hotels,فندق الأصالة,hotel,IMG-4F8609AE7C0DB9C4,assets/images/hotels/hotels-LY-HOTELS-00037-03.webp,gallery,true,true,thumbnail_only,IMG-3A059A0B4DC4A8E3,DUP-00950,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00098,LY-HOT-000038,hotels,فندق الأصيل,hotel,IMG-2BEC7C4B87BFEE2A,assets/images/hotels/hotels-LY-HOTELS-00038-01.webp,gallery,true,true,thumbnail_only,IMG-DE7D1D958BED2577,DUP-00025,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00099,LY-HOT-000038,hotels,فندق الأصيل,hotel,IMG-B8ECBD47AA06BB85,assets/images/hotels/hotels-LY-HOTELS-00038-02.webp,gallery,true,true,thumbnail_only,IMG-5603CC7610CA0D6D,DUP-00669,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00100,LY-HOT-000038,hotels,فندق الأصيل,hotel,IMG-0F3D0D13915C4CF1,assets/images/hotels/hotels-LY-HOTELS-00038-03.webp,gallery,true,true,thumbnail_only,IMG-2AE76E24C722CBD1,DUP-00736,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00101,LY-HOT-000038,hotels,فندق الأصيل,hotel,IMG-FE2E6844B80163F7,assets/images/hotels/hotels-LY-HOTELS-00038-04.webp,gallery,true,true,thumbnail_only,IMG-8F172B167244738A,DUP-00490,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00102,LY-HOT-000038,hotels,فندق الأصيل,hotel,IMG-F98636181696202D,assets/images/hotels/hotels-LY-HOTELS-00038-05.webp,gallery,true,true,thumbnail_only,IMG-1F67FF542C3B6CE7,DUP-00400,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00103,LY-HOT-000039,hotels,فندق الأندلس,hotel,IMG-95E3447DAE58A495,assets/images/hotels/hotels-LY-HOTELS-00039-01.webp,gallery,true,true,thumbnail_only,IMG-FF9B5C89FCA47753,DUP-01069,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00104,LY-HOT-000039,hotels,فندق الأندلس,hotel,IMG-0115399C8CA62B2E,assets/images/hotels/hotels-LY-HOTELS-00039-02.webp,gallery,true,true,thumbnail_only,IMG-DC13C90AC786D2BD,DUP-00626,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00105,LY-HOT-000039,hotels,فندق الأندلس,hotel,IMG-88AF2D458AD7B856,assets/images/hotels/hotels-LY-HOTELS-00039-03.webp,gallery,true,true,thumbnail_only,IMG-263754819F42FDC5,DUP-01412,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00106,LY-HOT-000040,hotels,فندق البركة,hotel,IMG-4C26C96431EC63BA,assets/images/hotels/hotels-LY-HOTELS-00040-01.webp,gallery,true,true,thumbnail_only,IMG-DBD02A9A43973386,DUP-00754,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00107,LY-HOT-000040,hotels,فندق البركة,hotel,IMG-12AC65AE048F4455,assets/images/hotels/hotels-LY-HOTELS-00040-02.webp,gallery,true,true,thumbnail_only,IMG-6C40890996F01981,DUP-00005,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00108,LY-HOT-000040,hotels,فندق البركة,hotel,IMG-CB720BA811B677A9,assets/images/hotels/hotels-LY-HOTELS-00040-03.webp,gallery,true,true,thumbnail_only,IMG-EC7BDD1FD4883F59,DUP-00091,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00109,LY-HOT-000040,hotels,فندق البركة,hotel,IMG-86BF7EE86F2F7271,assets/images/hotels/hotels-LY-HOTELS-00040-04.webp,gallery,true,true,thumbnail_only,IMG-DDAAC0A327FF0FB4,DUP-00914,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00110,LY-HOT-000041,hotels,فندق البستان,hotel,IMG-A3FECBDF161B5CCE,assets/images/hotels/hotels-LY-HOTELS-00041-01.webp,gallery,true,true,thumbnail_only,IMG-78A889EBB36B296C,DUP-00784,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00111,LY-HOT-000041,hotels,فندق البستان,hotel,IMG-D20C34E481E14F37,assets/images/hotels/hotels-LY-HOTELS-00041-02.webp,gallery,true,true,thumbnail_only,IMG-2700979FDC3B97F1,DUP-00150,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00112,LY-HOT-000041,hotels,فندق البستان,hotel,IMG-294700B912B12C08,assets/images/hotels/hotels-LY-HOTELS-00041-03.webp,gallery,true,true,thumbnail_only,IMG-0D6EBE640E4FBDBB,DUP-00030,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00113,LY-HOT-000041,hotels,فندق البستان,hotel,IMG-F205440542C413A6,assets/images/hotels/hotels-LY-HOTELS-00041-04.webp,gallery,true,true,thumbnail_only,IMG-CFC43E4453D195D7,DUP-01322,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00114,LY-HOT-000041,hotels,فندق البستان,hotel,IMG-F1C68A8603468221,assets/images/hotels/hotels-LY-HOTELS-00041-05.webp,gallery,true,true,thumbnail_only,IMG-D7549B9428A5D604,DUP-00323,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00115,LY-HOT-000042,hotels,التاج للشقق الفندقية,hotel,IMG-C6DFB6BFEF341C5D,assets/images/hotels/hotels-LY-HOTELS-00042-01.webp,gallery,true,true,thumbnail_only,IMG-FC371968523F74F4,DUP-01267,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00116,LY-HOT-000042,hotels,التاج للشقق الفندقية,hotel,IMG-042B1928C0DB2E32,assets/images/hotels/hotels-LY-HOTELS-00042-02.webp,gallery,true,true,thumbnail_only,IMG-0637E42C940F7E07,DUP-00183,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00117,LY-HOT-000045,hotels,فندق جوهرة صبراتة السياحي,hotel,IMG-2A5F837F7840D805,assets/images/hotels/hotels-LY-HOTELS-00045-01.webp,gallery,true,true,thumbnail_only,,,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00118,LY-HOT-000045,hotels,فندق جوهرة صبراتة السياحي,hotel,IMG-1243CC762B92A210,assets/images/hotels/hotels-LY-HOTELS-00045-02.webp,gallery,true,true,thumbnail_only,IMG-9F7AA5902825B18C,DUP-00179,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00119,LY-HOT-000046,hotels,فندق الجوهرة الزاوية,hotel,IMG-2AE0615B4101D7F4,assets/images/hotels/hotels-LY-HOTELS-00046-01.webp,gallery,true,true,thumbnail_only,IMG-3219ADC72F5D3D54,DUP-00735,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00120,LY-HOT-000049,hotels,فندق الخان الطرابلسي,hotel,IMG-C7239FBDF94ED0B0,assets/images/hotels/hotels-LY-HOTELS-00049-01.webp,gallery,true,true,thumbnail_only,IMG-443FF103E9C980C5,DUP-00296,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00121,LY-HOT-000049,hotels,فندق الخان الطرابلسي,hotel,IMG-D99918C989D67ED1,assets/images/hotels/hotels-LY-HOTELS-00049-02.webp,gallery,true,true,thumbnail_only,IMG-9CBA64A32489C972,DUP-00003,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00122,LY-HOT-000049,hotels,فندق الخان الطرابلسي,hotel,IMG-C3B22F220B972700,assets/images/hotels/hotels-LY-HOTELS-00049-03.webp,gallery,true,true,thumbnail_only,IMG-87D2EFFFECCD54B8,DUP-00110,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00123,LY-HOT-000049,hotels,فندق الخان الطرابلسي,hotel,IMG-033D22EBF511990B,assets/images/hotels/hotels-LY-HOTELS-00049-04.webp,gallery,true,true,thumbnail_only,IMG-60EE78819E322F04,DUP-00192,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00124,LY-HOT-000049,hotels,فندق الخان الطرابلسي,hotel,IMG-FC7531F75F1D908E,assets/images/hotels/hotels-LY-HOTELS-00049-05.webp,gallery,true,true,thumbnail_only,IMG-49BED27537B37F32,DUP-01184,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00125,LY-HOT-000050,hotels,فندق الخليج,hostel,IMG-B51A8889CBB17DA7,assets/images/hotels/hotels-LY-HOTELS-00050-01.webp,gallery,true,true,thumbnail_only,IMG-DFF472B57CBC2904,DUP-00743,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00126,LY-HOT-000050,hotels,فندق الخليج,hostel,IMG-8ACF92A4CD6AE1F6,assets/images/hotels/hotels-LY-HOTELS-00050-02.webp,gallery,true,true,thumbnail_only,IMG-40128316546BFC00,DUP-00174,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00127,LY-HOT-000050,hotels,فندق الخليج,hostel,IMG-2B39F07AE708299E,assets/images/hotels/hotels-LY-HOTELS-00050-03.webp,gallery,true,true,thumbnail_only,IMG-C73477214D9BC4C1,DUP-00679,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00128,LY-HOT-000051,hotels,فندق الدبلوماسي,hotel,IMG-9A077AB897E06613,assets/images/hotels/hotels-LY-HOTELS-00051-01.webp,gallery,true,true,thumbnail_only,IMG-50A720DCFED91911,DUP-00036,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00129,LY-HOT-000051,hotels,فندق الدبلوماسي,hotel,IMG-91CBAD6672D1FD52,assets/images/hotels/hotels-LY-HOTELS-00051-02.webp,gallery,true,true,thumbnail_only,IMG-6A466A5C93A05EED,DUP-01266,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00130,LY-HOT-000053,hotels,فندق الديار,hotel,IMG-76FF508F0B7A8565,assets/images/hotels/hotels-LY-HOTELS-00053-01.webp,gallery,true,true,thumbnail_only,IMG-56E98A5645B39F5D,DUP-00445,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00131,LY-HOT-000053,hotels,فندق الديار,hotel,IMG-54E98AFB5EF2553D,assets/images/hotels/hotels-LY-HOTELS-00053-02.webp,gallery,true,true,thumbnail_only,IMG-98EFB1EC1D9EF416,DUP-01006,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00132,LY-HOT-000053,hotels,فندق الديار,hotel,IMG-FB6F833B0859FE59,assets/images/hotels/hotels-LY-HOTELS-00053-03.webp,gallery,true,true,thumbnail_only,IMG-7CAAC759CC737415,DUP-00250,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00133,LY-HOT-000054,hotels,فندق الرابطة,hotel,IMG-5A8F81B9322E3F57,assets/images/hotels/hotels-LY-HOTELS-00054-01.webp,gallery,true,true,thumbnail_only,IMG-0B35E801F141C640,DUP-01095,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00134,LY-HOT-000054,hotels,فندق الرابطة,hotel,IMG-A0650F815C0D7FB8,assets/images/hotels/hotels-LY-HOTELS-00054-02.webp,gallery,true,true,thumbnail_only,IMG-7ACDACB9FF3E557D,DUP-00864,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00135,LY-HOT-000054,hotels,فندق الرابطة,hotel,IMG-7EF1C95F346808BF,assets/images/hotels/hotels-LY-HOTELS-00054-03.webp,gallery,true,true,thumbnail_only,IMG-2AE6F6D3C9BC0BF9,DUP-00432,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00136,LY-HOT-000054,hotels,فندق الرابطة,hotel,IMG-787AFA859825802E,assets/images/hotels/hotels-LY-HOTELS-00054-04.webp,gallery,true,true,thumbnail_only,IMG-9C9459440AAC4CCA,DUP-01133,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00137,LY-HOT-000055,hotels,فندق الرفيع,hostel,IMG-C75C7E18E8905149,assets/images/hotels/hotels-LY-HOTELS-00055-01.webp,gallery,true,true,thumbnail_only,IMG-1289F69675F9BC19,DUP-00685,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
B2-LINK-00138,LY-HOT-000056,hotels,فندق الريان,hotel,IMG-67A5A64E322D0F37,assets/images/hotels/hotels-LY-HOTELS-00056-01.webp,gallery,true,true,thumbnail_only,IMG-D4C607AB8D516F6C,DUP-00910,existing_link,not_individually_verified,unknown,retain_candidate,true,No Batch 2 approval or visual review inferred.
