feature_id,image_id,gallery_order,gallery_role,master_image_id,visual_match_status,rights_status,publication_permission,manual_review_completed,notes
LY-HOT-000424,IMG-E137A1CCE92F44E9,1,candidate,IMG-234477B673AB19BB,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000424,IMG-729EB4B25B240200,1,candidate,IMG-B3625AAF3EC3C85D,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000424,IMG-AB22C6D40D93616F,1,candidate,IMG-A4E1C106CA5102C7,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000425,IMG-622D25A255534D5F,1,candidate,IMG-8A7CD6243BB292CF,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000425,IMG-7B6142B18ECAB834,1,candidate,IMG-E860E25DFE5C3EFC,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000425,IMG-0047CF13C7471720,1,candidate,,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000425,IMG-3923B0EDCF8316A3,1,candidate,IMG-0DEFCAD30BBBC8D3,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000432,IMG-1B3C9820F53BEE88,1,candidate,IMG-483CA60D335C3AB5,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000432,IMG-EB809979CAB23277,1,candidate,IMG-E105BBC1C11B2322,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000434,IMG-9D2B03FE06D8CF71,1,candidate,IMG-CBB5E7BC1A652E66,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000434,IMG-142EAE0C7CA4F02A,1,candidate,IMG-062CD12B4B164D04,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000434,IMG-39F9237387F550B3,1,candidate,IMG-295046F149C6AD9E,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000444,IMG-4CAA6944989EC466,1,candidate,IMG-2614A446FDF324E4,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000444,IMG-1DD12E5240EBE639,1,candidate,IMG-4D9812AB1E2DC8A7,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000444,IMG-2512C762266DC123,1,candidate,IMG-242F8237BD3DAAB6,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000445,IMG-C2390CB8BDA7A88F,1,candidate,IMG-D23C714ED0FF8E33,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000445,IMG-62490C77FE9DF985,1,candidate,IMG-0FAC9BE93EA52E82,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000445,IMG-487BFC8DB6757538,1,candidate,IMG-7397F08876EE6F20,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000445,IMG-8B4DB9D37ADF05CD,1,candidate,IMG-528F8C1EED445EF0,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000446,IMG-5F0B87CC56980023,1,candidate,IMG-A9FE60CE8BAB8B94,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000446,IMG-A621EC690B7CF91C,1,candidate,IMG-344CFBC9C6B372F8,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000446,IMG-9EA57547A5CADF9F,1,candidate,IMG-43B95771248041C0,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000446,IMG-B9573C8C7FB931A8,1,candidate,IMG-5269628C74ADF318,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000484,IMG-5907F4EB5DA0B991,1,candidate,IMG-D8ACC0812637695D,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000484,IMG-1D26A8EA563CFA7D,1,candidate,IMG-1831ABDBEC63324B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000496,IMG-D2C42BD4A4895D81,1,candidate,IMG-B69842C26D2B8DC4,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000496,IMG-BC6300B2485DF600,1,candidate,IMG-D83CDCADCC9295AE,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000496,IMG-FC1E579858D4BAAA,1,candidate,IMG-9BC37422A8E70395,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000569,IMG-C73E517BCA650C42,1,candidate,IMG-CD983E0AAA414E3B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000569,IMG-671B5A534FEAFA09,1,candidate,IMG-49E389EF4850D588,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000569,IMG-9FF9927A68DADFD3,1,candidate,IMG-1648BDDE568D8C4B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000569,IMG-17ABDA482BABD7F7,1,candidate,,not_individually_verified,unknown,pending_institutional_approval,false,
