duplicate_group_id,image_a_id,image_a_path,image_b_id,image_b_path,sha256_match,perceptual_distance,dimension_relationship,duplicate_classification,recommended_master_image_id,recommended_action,confidence,notes
DUP-01122,IMG-6E813051ABAE8EF8,assets/images/hotels/hotels-LY-HOTELS-00006-04.png,IMG-6E813051ABAE8EF8,backup/before-external-media-recovery/assets/images/hotels/hotels-025-mymaps-86063191c6a3.png,true,0,same_dimensions,exact_duplicate,IMG-6E813051ABAE8EF8,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-01122,IMG-6E813051ABAE8EF8,assets/images/hotels/hotels-LY-HOTELS-00006-04.png,IMG-6E813051ABAE8EF8,backup/before-unified-kml-migration/assets/images/hotels/hotels-025-mymaps-86063191c6a3.png,true,0,same_dimensions,exact_duplicate,IMG-6E813051ABAE8EF8,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-01122,IMG-6E813051ABAE8EF8,backup/before-external-media-recovery/assets/images/hotels/hotels-025-mymaps-86063191c6a3.png,IMG-6E813051ABAE8EF8,backup/before-unified-kml-migration/assets/images/hotels/hotels-025-mymaps-86063191c6a3.png,true,0,same_dimensions,exact_duplicate,IMG-6E813051ABAE8EF8,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00594,IMG-5B7142A4EFCBA2D4,assets/images/hotels/hotels-LY-HOTELS-00006-05.png,IMG-5B7142A4EFCBA2D4,backup/before-external-media-recovery/assets/images/hotels/hotels-026-mymaps-0244437a5e0d.png,true,0,same_dimensions,exact_duplicate,IMG-5B7142A4EFCBA2D4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00594,IMG-5B7142A4EFCBA2D4,assets/images/hotels/hotels-LY-HOTELS-00006-05.png,IMG-5B7142A4EFCBA2D4,backup/before-unified-kml-migration/assets/images/hotels/hotels-026-mymaps-0244437a5e0d.png,true,0,same_dimensions,exact_duplicate,IMG-5B7142A4EFCBA2D4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00594,IMG-5B7142A4EFCBA2D4,backup/before-external-media-recovery/assets/images/hotels/hotels-026-mymaps-0244437a5e0d.png,IMG-5B7142A4EFCBA2D4,backup/before-unified-kml-migration/assets/images/hotels/hotels-026-mymaps-0244437a5e0d.png,true,0,same_dimensions,exact_duplicate,IMG-5B7142A4EFCBA2D4,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-01031,IMG-C339038E88B2C8FF,assets/images/hotels/hotels-LY-HOTELS-00006-06.png,IMG-C339038E88B2C8FF,backup/before-external-media-recovery/assets/images/hotels/hotels-027-mymaps-f16aef73979e.png,true,0,same_dimensions,exact_duplicate,IMG-C339038E88B2C8FF,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-01031,IMG-C339038E88B2C8FF,assets/images/hotels/hotels-LY-HOTELS-00006-06.png,IMG-C339038E88B2C8FF,backup/before-unified-kml-migration/assets/images/hotels/hotels-027-mymaps-f16aef73979e.png,true,0,same_dimensions,exact_duplicate,IMG-C339038E88B2C8FF,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-01031,IMG-C339038E88B2C8FF,backup/before-external-media-recovery/assets/images/hotels/hotels-027-mymaps-f16aef73979e.png,IMG-C339038E88B2C8FF,backup/before-unified-kml-migration/assets/images/hotels/hotels-027-mymaps-f16aef73979e.png,true,0,same_dimensions,exact_duplicate,IMG-C339038E88B2C8FF,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00085,IMG-5782AFEA9FC32E00,assets/images/hotels/hotels-LY-HOTELS-00010-02.png,IMG-5782AFEA9FC32E00,assets/images/investment/investment-LY-INV-000273-02.png,true,0,same_dimensions,exact_duplicate,IMG-5782AFEA9FC32E00,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00085,IMG-EA82B65A2B458435,assets/images/hotels/hotels-LY-HOTELS-00010-02.webp,IMG-EA82B65A2B458435,assets/images/investment/investment-LY-INV-000273-02.webp,true,0,same_dimensions,exact_duplicate,IMG-5782AFEA9FC32E00,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00952,IMG-84252D7DCE95F6A0,assets/images/hotels/hotels-LY-HOTELS-00011-04.png,IMG-84252D7DCE95F6A0,backup/before-external-media-recovery/assets/images/hotels/hotels-050-mymaps-cff0be4bedad.png,true,0,same_dimensions,exact_duplicate,IMG-84252D7DCE95F6A0,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00952,IMG-84252D7DCE95F6A0,assets/images/hotels/hotels-LY-HOTELS-00011-04.png,IMG-84252D7DCE95F6A0,backup/before-unified-kml-migration/assets/images/hotels/hotels-050-mymaps-cff0be4bedad.png,true,0,same_dimensions,exact_duplicate,IMG-84252D7DCE95F6A0,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00952,IMG-84252D7DCE95F6A0,backup/before-external-media-recovery/assets/images/hotels/hotels-050-mymaps-cff0be4bedad.png,IMG-84252D7DCE95F6A0,backup/before-unified-kml-migration/assets/images/hotels/hotels-050-mymaps-cff0be4bedad.png,true,0,same_dimensions,exact_duplicate,IMG-84252D7DCE95F6A0,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00874,IMG-90022B6C6261A0E8,assets/images/hotels/hotels-LY-HOTELS-00011-05.png,IMG-90022B6C6261A0E8,backup/before-external-media-recovery/assets/images/hotels/hotels-051-mymaps-c7ca55c7f342.png,true,0,same_dimensions,exact_duplicate,IMG-90022B6C6261A0E8,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00874,IMG-90022B6C6261A0E8,assets/images/hotels/hotels-LY-HOTELS-00011-05.png,IMG-90022B6C6261A0E8,backup/before-unified-kml-migration/assets/images/hotels/hotels-051-mymaps-c7ca55c7f342.png,true,0,same_dimensions,exact_duplicate,IMG-90022B6C6261A0E8,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00874,IMG-90022B6C6261A0E8,backup/before-external-media-recovery/assets/images/hotels/hotels-051-mymaps-c7ca55c7f342.png,IMG-90022B6C6261A0E8,backup/before-unified-kml-migration/assets/images/hotels/hotels-051-mymaps-c7ca55c7f342.png,true,0,same_dimensions,exact_duplicate,IMG-90022B6C6261A0E8,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-01385,IMG-1946D9756E9F8240,assets/images/hotels/hotels-LY-HOTELS-00018-01.png,IMG-1946D9756E9F8240,assets/images/investment/investment-LY-INV-000281-01.png,true,0,same_dimensions,exact_duplicate,IMG-1946D9756E9F8240,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00873,IMG-70EDD68175987801,assets/images/hotels/hotels-LY-HOTELS-00018-01.webp,IMG-70EDD68175987801,assets/images/investment/investment-LY-INV-000281-01.webp,true,0,same_dimensions,exact_duplicate,IMG-70EDD68175987801,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-01203,IMG-3F0019B1FB50CC2A,assets/images/hotels/hotels-LY-HOTELS-00018-02.png,IMG-3F0019B1FB50CC2A,assets/images/investment/investment-LY-INV-000281-02.png,true,0,same_dimensions,exact_duplicate,IMG-3F0019B1FB50CC2A,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-01203,IMG-5E40B38E935885E6,assets/images/hotels/hotels-LY-HOTELS-00018-02.webp,IMG-5E40B38E935885E6,assets/images/investment/investment-LY-INV-000281-02.webp,true,0,same_dimensions,exact_duplicate,IMG-3F0019B1FB50CC2A,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00558,IMG-BD5C230F0F3E49A2,assets/images/hotels/hotels-LY-HOTELS-00018-03.png,IMG-BD5C230F0F3E49A2,assets/images/investment/investment-LY-INV-000281-03.png,true,0,same_dimensions,exact_duplicate,IMG-BD5C230F0F3E49A2,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00558,IMG-2C9B115E5AEA12E9,assets/images/hotels/hotels-LY-HOTELS-00018-03.webp,IMG-2C9B115E5AEA12E9,assets/images/investment/investment-LY-INV-000281-03.webp,true,0,same_dimensions,exact_duplicate,IMG-BD5C230F0F3E49A2,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00061,IMG-7F8085AC82D3F80B,assets/images/hotels/hotels-LY-HOTELS-00018-04.png,IMG-7F8085AC82D3F80B,assets/images/investment/investment-LY-INV-000281-04.png,true,0,same_dimensions,exact_duplicate,IMG-7F8085AC82D3F80B,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00061,IMG-26DF96E261C14EE6,assets/images/hotels/hotels-LY-HOTELS-00018-04.webp,IMG-26DF96E261C14EE6,assets/images/investment/investment-LY-INV-000281-04.webp,true,0,same_dimensions,exact_duplicate,IMG-7F8085AC82D3F80B,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00826,IMG-8D9EA23C81887426,assets/images/hotels/hotels-LY-HOTELS-00019-02.png,IMG-8D9EA23C81887426,assets/images/investment/investment-LY-INV-000283-02.png,true,0,same_dimensions,exact_duplicate,IMG-8D9EA23C81887426,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00826,IMG-6A860408D3A66731,assets/images/hotels/hotels-LY-HOTELS-00019-02.webp,IMG-6A860408D3A66731,assets/images/investment/investment-LY-INV-000283-02.webp,true,0,same_dimensions,exact_duplicate,IMG-8D9EA23C81887426,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-01094,IMG-67FC91E64EB9249D,assets/images/hotels/hotels-LY-HOTELS-00019-03.png,IMG-67FC91E64EB9249D,assets/images/investment/investment-LY-INV-000283-03.png,true,0,same_dimensions,exact_duplicate,IMG-67FC91E64EB9249D,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-01094,IMG-DB43D8167DF482F3,assets/images/hotels/hotels-LY-HOTELS-00019-03.webp,IMG-DB43D8167DF482F3,assets/images/investment/investment-LY-INV-000283-03.webp,true,0,same_dimensions,exact_duplicate,IMG-67FC91E64EB9249D,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00932,IMG-F4180DB62996EED6,assets/images/hotels/hotels-LY-HOTELS-00019-04.png,IMG-F4180DB62996EED6,assets/images/investment/investment-LY-INV-000283-04.png,true,0,same_dimensions,exact_duplicate,IMG-F4180DB62996EED6,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00932,IMG-23AA573D976863BF,assets/images/hotels/hotels-LY-HOTELS-00019-04.webp,IMG-23AA573D976863BF,assets/images/investment/investment-LY-INV-000283-04.webp,true,0,same_dimensions,exact_duplicate,IMG-F4180DB62996EED6,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00746,IMG-B7C610ED65925F5D,assets/images/hotels/hotels-LY-HOTELS-00019-05.png,IMG-B7C610ED65925F5D,assets/images/investment/investment-LY-INV-000283-05.png,true,0,same_dimensions,exact_duplicate,IMG-B7C610ED65925F5D,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00746,IMG-2E69969DD1EF1BAB,assets/images/hotels/hotels-LY-HOTELS-00019-05.webp,IMG-2E69969DD1EF1BAB,assets/images/investment/investment-LY-INV-000283-05.webp,true,0,same_dimensions,exact_duplicate,IMG-B7C610ED65925F5D,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00467,IMG-DA3F97E70275903E,assets/images/hotels/hotels-LY-HOTELS-00021-02.png,IMG-DA3F97E70275903E,assets/images/investment/investment-LY-INV-000286-02.png,true,0,same_dimensions,exact_duplicate,IMG-DA3F97E70275903E,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00467,IMG-95CF601757354B3F,assets/images/hotels/hotels-LY-HOTELS-00021-02.webp,IMG-95CF601757354B3F,assets/images/investment/investment-LY-INV-000286-02.webp,true,0,same_dimensions,exact_duplicate,IMG-DA3F97E70275903E,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-01215,IMG-02C2E0F3E00D62FE,assets/images/hotels/hotels-LY-HOTELS-00021-04.png,IMG-02C2E0F3E00D62FE,assets/images/investment/investment-LY-INV-000286-04.png,true,0,same_dimensions,exact_duplicate,IMG-02C2E0F3E00D62FE,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-01215,IMG-D029A97AEA25937B,assets/images/hotels/hotels-LY-HOTELS-00021-04.webp,IMG-D029A97AEA25937B,assets/images/investment/investment-LY-INV-000286-04.webp,true,0,same_dimensions,exact_duplicate,IMG-02C2E0F3E00D62FE,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00763,IMG-9B59C43D9CD1C18B,assets/images/hotels/hotels-LY-HOTELS-00023-02.png,IMG-9B59C43D9CD1C18B,backup/before-external-media-recovery/assets/images/hotels/hotels-085-mymaps-19a69f5cedd0.png,true,0,same_dimensions,exact_duplicate,IMG-9B59C43D9CD1C18B,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00763,IMG-9B59C43D9CD1C18B,assets/images/hotels/hotels-LY-HOTELS-00023-02.png,IMG-9B59C43D9CD1C18B,backup/before-unified-kml-migration/assets/images/hotels/hotels-085-mymaps-19a69f5cedd0.png,true,0,same_dimensions,exact_duplicate,IMG-9B59C43D9CD1C18B,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00763,IMG-9B59C43D9CD1C18B,backup/before-external-media-recovery/assets/images/hotels/hotels-085-mymaps-19a69f5cedd0.png,IMG-9B59C43D9CD1C18B,backup/before-unified-kml-migration/assets/images/hotels/hotels-085-mymaps-19a69f5cedd0.png,true,0,same_dimensions,exact_duplicate,IMG-9B59C43D9CD1C18B,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00566,IMG-C19301E8DA3E8463,assets/images/hotels/hotels-LY-HOTELS-00023-03.png,IMG-C19301E8DA3E8463,backup/before-external-media-recovery/assets/images/hotels/hotels-086-mymaps-09a26289e6b2.png,true,0,same_dimensions,exact_duplicate,IMG-C19301E8DA3E8463,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00566,IMG-C19301E8DA3E8463,assets/images/hotels/hotels-LY-HOTELS-00023-03.png,IMG-C19301E8DA3E8463,backup/before-unified-kml-migration/assets/images/hotels/hotels-086-mymaps-09a26289e6b2.png,true,0,same_dimensions,exact_duplicate,IMG-C19301E8DA3E8463,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00566,IMG-C19301E8DA3E8463,backup/before-external-media-recovery/assets/images/hotels/hotels-086-mymaps-09a26289e6b2.png,IMG-C19301E8DA3E8463,backup/before-unified-kml-migration/assets/images/hotels/hotels-086-mymaps-09a26289e6b2.png,true,0,same_dimensions,exact_duplicate,IMG-C19301E8DA3E8463,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00608,IMG-AF7C00205A877167,assets/images/hotels/hotels-LY-HOTELS-00023-04.png,IMG-AF7C00205A877167,backup/before-external-media-recovery/assets/images/hotels/hotels-087-mymaps-bfc89ce1f2bd.png,true,0,same_dimensions,exact_duplicate,IMG-AF7C00205A877167,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00608,IMG-AF7C00205A877167,assets/images/hotels/hotels-LY-HOTELS-00023-04.png,IMG-AF7C00205A877167,backup/before-unified-kml-migration/assets/images/hotels/hotels-087-mymaps-bfc89ce1f2bd.png,true,0,same_dimensions,exact_duplicate,IMG-AF7C00205A877167,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00608,IMG-AF7C00205A877167,backup/before-external-media-recovery/assets/images/hotels/hotels-087-mymaps-bfc89ce1f2bd.png,IMG-AF7C00205A877167,backup/before-unified-kml-migration/assets/images/hotels/hotels-087-mymaps-bfc89ce1f2bd.png,true,0,same_dimensions,exact_duplicate,IMG-AF7C00205A877167,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00833,IMG-ECA705914F3DDBD7,assets/images/hotels/hotels-LY-HOTELS-00024-01.png,IMG-ECA705914F3DDBD7,assets/images/investment/investment-LY-INV-000289-01.png,true,0,same_dimensions,exact_duplicate,IMG-ECA705914F3DDBD7,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00833,IMG-F5D8E40E6C1EA4DB,assets/images/hotels/hotels-LY-HOTELS-00024-01.webp,IMG-F5D8E40E6C1EA4DB,assets/images/investment/investment-LY-INV-000289-01.webp,true,0,same_dimensions,exact_duplicate,IMG-ECA705914F3DDBD7,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-01173,IMG-FB213F7408D70E4A,assets/images/hotels/hotels-LY-HOTELS-00024-03.png,IMG-FB213F7408D70E4A,assets/images/investment/investment-LY-INV-000289-03.png,true,0,same_dimensions,exact_duplicate,IMG-FB213F7408D70E4A,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-01173,IMG-E7D3068BC5E134C3,assets/images/hotels/hotels-LY-HOTELS-00024-03.webp,IMG-E7D3068BC5E134C3,assets/images/investment/investment-LY-INV-000289-03.webp,true,0,same_dimensions,exact_duplicate,IMG-FB213F7408D70E4A,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00617,IMG-07FFCFDE37505508,assets/images/hotels/hotels-LY-HOTELS-00025-06.png,IMG-07FFCFDE37505508,backup/before-external-media-recovery/assets/images/hotels/hotels-099-mymaps-db4cdf418d62.png,true,0,same_dimensions,exact_duplicate,IMG-07FFCFDE37505508,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00617,IMG-07FFCFDE37505508,assets/images/hotels/hotels-LY-HOTELS-00025-06.png,IMG-07FFCFDE37505508,backup/before-unified-kml-migration/assets/images/hotels/hotels-099-mymaps-db4cdf418d62.png,true,0,same_dimensions,exact_duplicate,IMG-07FFCFDE37505508,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
DUP-00617,IMG-07FFCFDE37505508,backup/before-external-media-recovery/assets/images/hotels/hotels-099-mymaps-db4cdf418d62.png,IMG-07FFCFDE37505508,backup/before-unified-kml-migration/assets/images/hotels/hotels-099-mymaps-db4cdf418d62.png,true,0,same_dimensions,exact_duplicate,IMG-07FFCFDE37505508,retain_all_originals_use_master_reference,high,Master selected by resolution and path clarity; no deletion.
