link_id,feature_id,layer_id,feature_name_ar,image_id,source_relative_path,current_role,file_exists,technical_quality,visual_match_status,duplicate_group_id,master_image_id,rights_status,publication_permission,verification_status,recommended_action,replacement_image_id,evidence,confidence,manual_review_required,notes
P2LINK-000872,WH-LY-001-0001,world-heritage,قوس سبتيموس سفيروس,IMG-0EDC7BDB9DFA8B93,assets/media/LIBYA/heritage/leptis-magna/published/septimius-severus-arch/septimius-severus-arch-portrait.jpg,gallery,true,thumbnail_only,cannot_determine,DUP-00526,IMG-0EDC7BDB9DFA8B93,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000873,WH-LY-001-0001,world-heritage,قوس سبتيموس سفيروس,IMG-30524AC72571041E,assets/media/LIBYA/heritage/leptis-magna/published/septimius-severus-arch/septimius-severus-arch-official-006.jpeg,gallery,true,acceptable,cannot_determine,DUP-00394,IMG-30524AC72571041E,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000874,WH-LY-001-0001,world-heritage,قوس سبتيموس سفيروس,IMG-5F35D97208234680,assets/media/LIBYA/heritage/leptis-magna/published/septimius-severus-arch/septimius-severus-arch-official-016.jpeg,gallery,true,acceptable,cannot_determine,DUP-00696,IMG-5F35D97208234680,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000875,WH-LY-001-0001,world-heritage,قوس سبتيموس سفيروس,IMG-C9D193F2B583E40F,assets/media/LIBYA/heritage/leptis-magna/published/septimius-severus-arch/septimius-severus-arch-official-025.jpeg,gallery,true,acceptable,cannot_determine,DUP-00121,IMG-C9D193F2B583E40F,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000876,WH-LY-001-0048,world-heritage,السوق الرومانية,IMG-468E4DD944A47E48,assets/media/LIBYA/heritage/leptis-magna/published/roman-market/roman-market-001.jpg,gallery,true,thumbnail_only,cannot_determine,DUP-00429,IMG-468E4DD944A47E48,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000877,WH-LY-001-0002,world-heritage,المسرح الروماني الخمس _ ليبيا,IMG-FAA17FD560A029DB,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-stage-wide.jpg,gallery,true,high,cannot_determine,DUP-00672,IMG-FAA17FD560A029DB,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000878,WH-LY-001-0002,world-heritage,المسرح الروماني الخمس _ ليبيا,IMG-EA523B86514BFF39,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-stage-front.jpg,gallery,true,acceptable,cannot_determine,DUP-00438,IMG-EA523B86514BFF39,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000879,WH-LY-001-0002,world-heritage,المسرح الروماني الخمس _ ليبيا,IMG-329E6F036C58F524,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-panorama.jpg,gallery,true,high,cannot_determine,DUP-00058,IMG-329E6F036C58F524,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000880,WH-LY-001-0002,world-heritage,المسرح الروماني الخمس _ ليبيا,IMG-CDBD255F1EDFB047,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-overview.jpg,gallery,true,acceptable,cannot_determine,DUP-00317,IMG-CDBD255F1EDFB047,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000881,WH-LY-001-0002,world-heritage,المسرح الروماني الخمس _ ليبيا,IMG-02558E0EC9D8A4C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-001.jpeg,gallery,true,acceptable,cannot_determine,DUP-00460,IMG-02558E0EC9D8A4C4,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000882,WH-LY-001-0002,world-heritage,المسرح الروماني الخمس _ ليبيا,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-012.jpeg,gallery,true,acceptable,cannot_determine,DUP-00083,IMG-A921BDB1470142C4,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000883,WH-LY-001-0002,world-heritage,المسرح الروماني الخمس _ ليبيا,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-013.jpeg,gallery,true,acceptable,cannot_determine,DUP-00622,IMG-3D2566CF42357128,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000884,WH-LY-001-0002,world-heritage,المسرح الروماني الخمس _ ليبيا,IMG-D7DF4A3E27FA5969,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-014.jpeg,gallery,true,acceptable,cannot_determine,DUP-00335,IMG-D7DF4A3E27FA5969,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000885,WH-LY-001-0002,world-heritage,المسرح الروماني الخمس _ ليبيا,IMG-23CE781AE35FECBC,assets/media/LIBYA/heritage/leptis-magna/published/theatre/theatre-official-015.jpeg,gallery,true,acceptable,cannot_determine,DUP-00261,IMG-23CE781AE35FECBC,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000886,WH-LY-001-0002,world-heritage,المسرح الروماني الخمس _ ليبيا,IMG-02558E0EC9D8A4C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-001.jpeg,gallery,true,acceptable,cannot_determine,DUP-00460,IMG-02558E0EC9D8A4C4,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000887,WH-LY-001-0002,world-heritage,المسرح الروماني الخمس _ ليبيا,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-012.jpeg,gallery,true,acceptable,cannot_determine,DUP-00083,IMG-A921BDB1470142C4,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000888,WH-LY-001-0002,world-heritage,المسرح الروماني الخمس _ ليبيا,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-013.jpeg,gallery,true,acceptable,cannot_determine,DUP-00622,IMG-3D2566CF42357128,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000889,WH-LY-001-0002,world-heritage,المسرح الروماني الخمس _ ليبيا,IMG-D7DF4A3E27FA5969,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-014.jpeg,gallery,true,acceptable,cannot_determine,DUP-00335,IMG-D7DF4A3E27FA5969,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000890,WH-LY-001-0002,world-heritage,المسرح الروماني الخمس _ ليبيا,IMG-23CE781AE35FECBC,assets/media/LIBYA/heritage/leptis-magna/published/theatre/leptis-official-015.jpeg,gallery,true,acceptable,cannot_determine,DUP-00261,IMG-23CE781AE35FECBC,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000891,WH-LY-002-C0019,world-heritage,متحف روماني,IMG-DA4CCE468FDABC9B,assets/media/LIBYA/Sabratha/published/roman-museum/sabratha-roman-museum-001.jpg,gallery,true,thumbnail_only,cannot_determine,DUP-01237,IMG-DA4CCE468FDABC9B,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000892,WH-LY-002-C0019,world-heritage,متحف روماني,IMG-DD67F5FF23017E29,assets/media/LIBYA/Sabratha/published/roman-museum/sabratha-roman-museum-002.JPG,gallery,true,high,cannot_determine,DUP-00010,IMG-DD67F5FF23017E29,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000893,WH-LY-002-C0042,world-heritage,مسرح صبراته الأثري,IMG-9D9393FC6999022A,assets/media/LIBYA/Sabratha/published/theatre/sabratha-theatre-001.jpg,gallery,true,acceptable,cannot_determine,DUP-00035,IMG-9D9393FC6999022A,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000894,WH-LY-002-C0042,world-heritage,مسرح صبراته الأثري,IMG-5A94377424081137,assets/media/LIBYA/Sabratha/published/theatre/sabratha-theatre-002.jpeg,gallery,true,high,cannot_determine,DUP-00657,IMG-5A94377424081137,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000895,WH-LY-002-C0042,world-heritage,مسرح صبراته الأثري,IMG-81E07C53392CB3A9,assets/media/LIBYA/Sabratha/published/theatre/sabratha-theatre-003.jpg,gallery,true,high,cannot_determine,DUP-00236,IMG-81E07C53392CB3A9,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000896,WH-LY-002-C0042,world-heritage,مسرح صبراته الأثري,IMG-BEED310631126A0E,assets/media/LIBYA/Sabratha/published/theatre/sabratha-theatre-004.jpg,gallery,true,acceptable,cannot_determine,DUP-00340,IMG-BEED310631126A0E,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000897,WH-LY-002-C0042,world-heritage,مسرح صبراته الأثري,IMG-52B65502E4686A4E,assets/media/LIBYA/Sabratha/published/theatre/sabratha-theatre-005.jpg,gallery,true,acceptable,cannot_determine,DUP-01044,IMG-52B65502E4686A4E,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000898,WH-LY-002-C0042,world-heritage,مسرح صبراته الأثري,IMG-204859F82D17E1B0,assets/media/LIBYA/Sabratha/published/theatre/sabratha-theatre-006.jpg,gallery,true,thumbnail_only,cannot_determine,DUP-00311,IMG-204859F82D17E1B0,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
P2LINK-000899,WH-LY-002-C0042,world-heritage,مسرح صبراته الأثري,IMG-704BAD17EB02A3E0,assets/media/LIBYA/Sabratha/published/theatre/sabratha-theatre-007.JPG,gallery,true,high,cannot_determine,DUP-00096,IMG-704BAD17EB02A3E0,unknown,requires_review,valid_but_rights_unknown,retain_reference_defer_publication,,"automatic_validation: file, hash, feature and relative path checked",technical_only,true,Existence is not visual identity or rights verification.
