source_index,source_name,normalized_name,geometry_type,longitude,latitude,centroid_longitude,centroid_latitude,polygon_vertices,geometry_status,description_status,image_url,image_status,style_url,folder,duplicate_name_status,duplicate_geometry_status,xml_recovery_status,notes
261,فندق مادي الحسان,فندقماديالحسان,Point,13.178001,32.89735,13.178001,32.89735,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7ij7-eAADdRT3aW6cpJJroDIKr-LCb_4bGHzBdT9sgaHJX4vOcINogMy8Rm4c3o3mMPArQdveoyetE2BtHaFEvIdzeC-GnXjajFWbdl_-eH7s1EzHBCTnjKfUlwLuQTJEHMSMHhfRoub4YkdW6xleup5cjK1E_WkG3KJ7K_SNLrF49KMM5KH-QN6hTXX_MbOTZTVz2QE8fJrDmI8j0SJWIHk7TtUkMGn29IH7Acg7Uy9ebmFxJd6T4qq8?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
262,فندق نجوم غدامس,فندقنجومغدامس,Point,9.492831,30.130453,9.492831,30.130453,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR73746F9j7fwaRrb9auTndpYNBH3XM-psW2YECTFX6coTkoqNvGcUijvus6ibtMAvWiwcjo2JKEr7LRNjQcf8kNIS14Tar1uLT7CU9Nzkd9aCKA5cNqyS6kJXh_jS1kGZV_jmkq7rfHCD7kngiBCSO9L7NWW4WK9FrLdoxj7-QWerww9ZaG4UIQSHYnBM33PK0Rrjkr-Dy3u-JrEqGu9M2CaHpnY5aX_8rWVXysYdqhAPnObmoToZfVYug?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
263,فندق نور الثريا,فندقنورالثريا,Point,13.1723844,32.889447,13.1723844,32.889447,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7m092egaDlYNjthcwZF_g8-YuEPzSfwAo9RFHZEuZnB-4ssNg1R7VG1YHvWeENs47LsjpDA6vbOoADs9RqZVLNe_9iTBHbZsEyI0HauabtsA9Cty_Jl8ZRUU_3hpciMOwOkgZsWNX_DNG-If-gpJhftKl3nHbQWrsp9pG8oDGFC8ikbMPhHjdQhQyYFUWlPRoEf464-lxCgAJnSYHP1agd-m61TShR_f_T2Y-LvVsDrFMVVx4-NR16_N4?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
264,فندق واستراحة جادو,فندقواستراحهجادو,Point,12.087632,31.939745,12.087632,31.939745,0,valid,available,,no_image,#icon-1899-BDBDBD,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
265,فندق ومطعم الامتياز,فندقومطعمالامتياز,Point,15.0992917,32.3543987,15.0992917,32.3543987,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7whUtssjUmSotBRi4mGGQGpteftys8jCEDs_Kr1pqCDuZiRseULHYHT9v352W074MVwkd5YGoZo7CUdZj-9TOmijuP0KrP3ZbPdTbfGzVVJcaXXDPynMbjglNq_VonptAJfx1X0H1jCGouM02RT1mJ7qUhFBEygbxvyE5A4qYoasSysPDvsspzFSMwooztJIcILLo1Tm2ph7U5a8kCAdkWOS_1joHeNT9f6zQP9J17lpuo0muFDNwuX2w?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
266,فندق ومطعم النزهة,فندقومطعمالنزهه,Point,12.749993,32.757835,12.749993,32.757835,0,valid,available,,no_image,#icon-1899-BDBDBD,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
267,فندق يفرن,فندقيفرن,Point,12.518972,32.059994,12.518972,32.059994,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5XyjWy9Junt5NKSbMiA_auBRnM1TzS0UjbXlPol_LfmiYMmavZSFb794L59072StCOv-66W_rpd1F0q_EXBR3GKBL43AvkShAX8hIYjLsenpMl5yqD0RFTnBDrdRJs_u3kkXOcoTUOJ2J-mVFLbvZlmb3RP_-tdo-5wGHY7sHcpQUn8nFP40otecFzL9YoeUmIDWT-NuAUha6bx6PldnFj1uHd4l9ySeQBTEv5n77PFDknX80lNslcznM?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
268,طرابلس للشقق الفندقية,طرابلسللشققالفندقيه,Point,13.203281,32.878799,13.203281,32.878799,0,valid,available,,no_image,#icon-1899-BDBDBD,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
269,نزل طرابلس الحديث,نزلطرابلسالحديث,Point,13.177862,32.898422,13.177862,32.898422,0,valid,available,,no_image,#icon-1899-BDBDBD,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
270,فندق الثريا السياحي,فندقالثرياالسياحي,Point,21.53529,29.039751,21.53529,29.039751,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR65fWMwxFW-76w-rgf2A6kzhrwBRKTRw71STJGyZN0TWpJFQ6XmPgCw3NcTbsZ5LlHqihPK2emRUFGk0t5uTuZg3ZUyjEwSb8Y6U-uHl1Jqli0r_4tSUBsN7pHtL7gQ5IDEbU-M5uegebBDdsW4B1r0gjQuOUV3IkrNI0gnMJP7s49kVlKXejQUNp3oAfkwmLvgdPM-FZEes2VdDk73tpaG5ZNHjunazAqR5oSpa7bSygU4hf-p-p_Qh4Y?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
271,فندق الأنيس,فندقالانيس,Point,20.058214,32.118919,20.058214,32.118919,0,valid,available,,no_image,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
272,فندق البتراء,فندقالبتراء,Point,13.1737584,32.8885353,13.1737584,32.8885353,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5CGBGkHkJhMVSheHM5nB6CzdgFmzAN1joug4BFYvDBRmZpjNIWAciTrsmdPaPCChKXCb86rlwU2i97g755eaNjJ4FQ6acR4rpLt278xOegiitf0gt_8YuE3w64WdlKH-7L5iLbr8O_CNHSmDMEUh2FKDUh1tFaPVJ5sr-ih0h52WzaeBqBxgamhhp4cHchmmKSwHLuHENKPDkavyX-4lVSdRN2E-SuU7obUdeTpuZ4xqKxDvTAoL6_lhg?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
273,فندق البردي,فندقالبردي,Point,25.087399,31.753349,25.087399,31.753349,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5dDdLONG7UhbNvzApbilPN3sgWJ-6S40MLRlx-Q5fQGr5Hl-UYYflLQvJSBle9HccEmmtgQNtg30da_Nt2mpvWY2iefMudT3wHF4VGcr-8oWdYojJ6ZP0DIXFpYopGTd9lWTNOT6HpQt2QuYhThjX8eKRS9_w9pcJ8ZFI823C6p3ZQVMeHGaPJPX_5tatDbgPIZXNp_8Mc490aIzLGWiDYfrbXNgLHkelnvTHgA4IqYRc5R19kkrjpDzQ?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
274,فندق التلال,فندقالتلال,Point,21.7161393,32.7598593,21.7161393,32.7598593,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6kRjaq_kNNcAbYCHnbVC9QerLUnmhG0OSEh0ggFzkR7EApHEg6fXUrWrx26RRKR5gWFcFKgRnjFTI3lGWMNcCmv8Kk0OZCdikBZS_whBbBl-fMy641pzoWy64NC0PPTAgklClMkSCvG0QSQzqGR8xOI9nj7ukoHP_Qaf111tDeCAT9IINNKURna8MODlu1s4hGQHWeh_BwfhSXClX3R7aKuWXtDMwP3Pau99GuXUbRBweUG6N0_b4IVjY?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
275,فندق الجبل,فندقالجبل,Point,15.095,32.371113,15.095,32.371113,0,valid,available,,no_image,#icon-1899-F9A825,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
276,فندق الجبل الأخضر,فندقالجبلالاخضر,Point,22.640741,32.763145,22.640741,32.763145,0,valid,available,,no_image,#icon-1899-BDBDBD,الفنادق,duplicate_name,unique,recovered_parser_used,
277,فندق الجغبوب,فندقالجغبوب,Point,23.97657,32.080338,23.97657,32.080338,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6S32K0FPsHUSCN-pooOoA84O7BM1a9aoCSuxVqJzEGsn7SjgyO3S07INtABYmrN2Hr1yvp2SMnikFNsCOQU_MH1tA4cBgU00PJexh5MlL8-Iv1rAiTprLNzJ0DX3XSyyPeqyChEQ6WC-CAMsXB0TzzYf82QW_COaXLW79UrRZ9_eNQcRtN54_BefNGAzegkAqehRq0tzfOO_HiB3Bm2WwEoOUNKYwvlLRKt1USvlIboA1ZTXVq55Kvzwk?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
278,فندق الجلاء,فندقالجلاء,Point,23.972946,32.080662,23.972946,32.080662,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7bapkPxgGRyw_z-QgQJC65XEv_poSeSKkxY26uSv9iwdwX9gssEpTN1gI_xE0heft9IRwY2y5T6i3x3foCH0qYig89WBfKV999WAu1vm6f8cFqs8AThEhSgrTfgzLSzCCS1vLIwHcHyIKRVLmY360GlQDqt9KJQTKiZxA44egohhN6X5SiFcsOlU4EtDQLlMn6XpEhwn1bQH9PMmM96ynHy6HJbem0lU7A-wyIN6h2hCusJPmumwaGKYY?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
279,فندق الحديقة,فندقالحديقه,Point,13.179292,32.891087,13.179292,32.891087,0,valid,available,,no_image,#icon-1899-006064,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
280,فندق الحمام السياحي,فندقالحمامالسياحي,Point,12.393222,32.734657,12.393222,32.734657,0,valid,available,,no_image,#icon-1899-0097A7,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
281,فندق الحياة,فندقالحياه,Point,13.176502,32.888706,13.176502,32.888706,0,valid,available,,no_image,#icon-1899-01579B,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
282,فندق الخان الطرابلسي,فندقالخانالطرابلسي,Point,13.176539,32.898502,13.176539,32.898502,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7b1IuxgY_uamN-1ccAC4AoYLtpgdKGkgY6zc7hSCJd8XxIB7tXDrgYr19th2DCgmTG0milhf44o0iu21lF7aTCcOwvyPgIRXOgXKU1f9ccnai8mYAcNykD13mX_OuRWDb5V_YIhpk_DEWV4xNDEi-BCorwdWVQWprjgggRyzTP3J_sRimRC81TR-TAr-PKVGlex7IOPKEOzx8D9EYD6l_ElZzrqcRg9nxmruZ1oVQZb5G-ousYKURD82Y?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
283,فندق الخليل السياحي,فندقالخليلالسياحي,Point,12.485278,32.796391,12.485278,32.796391,0,valid,available,,no_image,#icon-1899-4E342E,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
284,فندق الدوحة,فندقالدوحه,Point,13.171915,32.892017,13.171915,32.892017,0,valid,available,,no_image,#icon-1899-880E4F,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
285,فندق الرحاب,فندقالرحاب,Point,13.1732458,32.8932035,13.1732458,32.8932035,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR66ie6CN0FjcCL9iZlbzJkooYpTR8pJeEuMY4AFbJrFp0wRrrG9ukN5bKb0gDlfXLN3BkeoobnlKuAJz5Zf6LNoGmp4mXB4WgchBNKuBO3V4TkybZ6_7ivXA5oPtR7EKVsMJfeZsJ8Z9sy4GQ8POzR9BHLMVGt92S3L4xW8FVC052BqZXmeFyIQDOOTgvAxby5RIaioFM9LEcLJr0WmWAikUhGP-fo4YI9nPC2aPKURYk3i6XuXOCerAUw?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
286,فندق الزهر,فندقالزهر,Point,13.179107,32.896046,13.179107,32.896046,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4mwmkiXV9vMyDpdpMI4TY07f5lsBUCEnggTVU5_sjlh0pYGkNE5ufbT5K0gZTCkBOvNrit_Eicnj28x3M6FLEcNKhepT-rsbYNM4GQLbaSU6_CYBMRIMO4IaSQ7PNi95g67mGQ-JGtea5OFFornoMZ5Fc6mrFebJWR3JppHaUigwU1Q5_VmKYLJR5R8kw1pQ8dDJ3_D39lN3R6pMgCerbgHci7cgjJ8OzgVzeaVmNPPlG9zDRTujUDVK4?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-A52714,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
287,فندق الزيتونة,فندقالزيتونه,Point,14.0148,31.756525,14.0148,31.756525,0,valid,available,,no_image,#icon-1899-3949AB,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
288,فندق السرايا,فندقالسرايا,Point,13.170639,32.888588,13.170639,32.888588,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5HtZEgwKlNCzZVZ_0ESa_WPrMKCAl3w7AzgvTL1CbvVPO5Yk7JniLBXvOwd7jtDDFbIFMEMU-ihnzvy3NHxFsLyh9JpxrEB5WpHOk-RiTZGPeb4WuVgb5W96k43a9w64JOjs0RlrnGsrLC_Co8Dzwr-rrQCUm10KZx_B52fyW8bPVbGgORPxxhy3O_Bk--w3NqyUGmL8sXXhP1lnalqv5KMtQzKy1gauzy5Vj0q0hWLRasSzKSnpf7MZE?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-0288D1,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
289,فندق السلام,فندقالسلام,Point,12.098621,32.924809,12.098621,32.924809,0,valid,available,,no_image,#icon-1899-BDBDBD,الفنادق,unique,duplicate_geometry,recovered_parser_used,
290,فندق السهم,فندقالسهم,Point,13.17269,32.892365,13.17269,32.892365,0,valid,available,,no_image,#icon-1899-C2185B,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
291,فندق السياحي,فندقالسياحي,Point,13.174013,32.891529,13.174013,32.891529,0,valid,available,,no_image,#icon-1899-FFD600,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
292,فندق ابن الرومي,فندقابنالرومي,Point,13.1721514,32.8931095,13.1721514,32.8931095,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR58cPJSIERYHlmH8YvRj-RJiQvs_5WRysS8EG98Nnaxxl1N3fJLVXdhp_elE-V12ymwXmJ62cN9NUq4zMfw5rR-4LA4dW4ycykNTlEnsJ8l_gkPK3Ql5RNXRHZC_OffpJyExpidtjMAx8F4sUcN4kCJnrCj2vfUhDxt0_-eACv58b4zFH6Hv8dO6J5uu4ZcFhkib0m2knsu2v_vs22yK-yd8Z4zMZ65CrXdo-wFadvwbRRk6v-5tN4_zK0?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
293,فندق اجدابيا,فندقاجدابيا,Point,20.22291,30.7570668,20.22291,30.7570668,0,valid,available,,no_image,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
294,فندق الحياة,فندقالحياه,Point,15.0838204,32.3740231,15.0838204,32.3740231,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4ZIMGDsqxp-mP5TMbAyV8yBqmJjQSxuhw7UpEkhaWfaUBMg5gYcVr_UGIyxImJNrdebXf_8vOoxe_woijY3U3Io9TE4z5_mXhhN5u4HiepcU4rDeWyo-3knkDBfwVQSxyM9mYoOrvSLUbxJ-w1fnnI1d2jESPrqI3jRT2CKFAblqSo9UplrLsQ4ttw2XpgR7LtbqquV9yO2Ub_0dIV8tM5w-cvpLvirkdDC2V310lNK0s44McxaTh1mPM?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,duplicate_name,unique,recovered_parser_used,
295,فندق الصحراوي,فندقالصحراوي,Point,12.0825,32.933887,12.0825,32.933887,0,valid,available,,no_image,#icon-1899-FBC02D,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
296,فندق الصناعية مصراتة,فندقالصناعيهمصراته,Point,15.090645,32.373493,15.090645,32.373493,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5Q1w_n_8KvoEqDPaE5p1F_jpTkYoaGkC5yjBHilP_3uvtuv3PKyW_a0OQj1vA6W8LikMtBdZWyMwrzS-WdZ-f0mTWoXeHLSJsaQgrjP5l36u53FO5xQMLwdu0pMCs-uX4Ln7o5BSCQJcsENwgXwFy3GWfX5ZCzk0_txdgpDQGJse2Vi2e-XS76YrVzfRJ60psKxIPYH_RmrnrijzDGLkeKtqxSgyO0A2tSMB0067uGhOo1kMaZFGAULTY?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-1A237E,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
297,فندق العوينات,فندقالعوينات,Point,10.566841,25.780432,10.566841,25.780432,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4VQ9bFh1s2L9uvoMrICSFblJ8wPKLoOMvF5dGShbc3z-_DQaNdTOBwcDhXqEwATMRJW9PvGQCEgvLHDNbpZ1fJMa5YjpUoPx7AGamNMNyQ6V86tFk6M3T7Z2HxWvQHMUmLMMsQebeUBv8tgoDBRMYbpw-R8HsI5s8LF32d4H6B75plxT9L2KDnt-i56ZJlGdWDP-nPTu9CL0c_G1lI4zWEDHPfxEIzoTPbzCkccPYQWJPxYKCwhnWtdT4?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
298,فندق الفردوس,فندقالفردوس,Point,22.637859,32.767277,22.637859,32.767277,0,valid,available,,no_image,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
299,فندق الفضيل,فندقالفضيل,Point,20.049503,32.09071,20.049503,32.09071,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR43HgEjClnd6CooKYnHSxRAz1AgPy2vhm5dRYmn_ZwNqkiAaIxKT4MAt_K_7yfI-Y34otO-C78RKW8uat-eTvvQYiEDToUmcsZACW7-XJY2Pb7jtzatxHctnM95F3NkZ7fFTGv58GI2AtuMRxZhOyiruIgX2X8_ujyIwc-FytALahMj4z72DfAID9ZBplgYIvBMT9tLpmzCzOA7LW_PecK2o-5qC7GE3Q48bVCocrtMsjCnFFc-2oagRdA?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
300,فندق الفضيل رأس لانوف,فندقالفضيلراسلانوف,Point,18.420834,30.589722,18.420834,30.589722,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7mb_MOydWu_tzi8JR3WXUbBHRJ4cxeZ1FTC5Ow4JhZNI7rrhahGTPn6aQeGGsIRCrw3hvKLok4ql9PdQCYBzKI3dQ6CTd01H0xVn3cjl6cCYSCMRkxIUYGU4p2zTfS1y-pucum4Y1pdNbvcJ8G-EFKRC_v_n4wf9lDcnaWYAgHmeTEXCiVV-ZfvQuxLGSGP45z01zSw50dh14Fd-IVqDs67m-DGN1Mf9sH5kWMyv7W0qWfTLFUxh12vVM?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
301,فندق الفلك,فندقالفلك,Point,23.976387,32.080894,23.976387,32.080894,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5scI3D2-7uvltosA0CHFK-rUhGUraLwcEPqo5BXcZXgc8FhFqVhQ3caKVRPZ5vVsJwVlo18eNm3IOr9uI04a-R7FhqB96OO_5iYf7D2Cf3YIwnV8dVsEzlIv0GLpxcLesNCxYlDCR9QcUBxtdED2h3sbYu5eXeJLMwAJkUEQG-UTDLRvrLlKXBKYhNrM3OgGjhzMlE0DcK56_9IOk4wq4_uQRX8Gu_yi6RZvm5nt7493DBAs-jVjze8Gs?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
302,فندق القرضابية,فندقالقرضابيه,Point,16.622601,31.211296,16.622601,31.211296,0,valid,available,,no_image,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
303,فندق القلعة,فندقالقلعه,Point,14.432752,27.033804,14.432752,27.033804,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6xDSYlxNf9zA9rr_n6XiNIjokn9bthyffXc32RpRNjSMDk95WTDI83BTpCJsj4tATni_XLDDfb_L3O-efKiAxNSaHxNgim54QGW8tRQqvyXKhXNK-whp7DhTFwFkUPyajvaT0WHHLFa4-nHA6FosrbNF4aKbHVO86wxFOi5nSfmoLyoTfeyNneX41PPdsz02-tR6TFUWH27dtqB3TocEndTXBN6kj_WrQWf2VQ-DObp9-WhWFU7i86kvE?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
304,فندق الكاظم,فندقالكاظم,Point,14.428192,27.037169,14.428192,27.037169,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5EISuHZJGgZaYgDIJvhuOYgwRzGjs5jDz1q23Gl-xhfPBAROmdNmIt-ZrFJgQRne35EYgRpZXTnfM8_m_SIqILyj15nE1r8Z096e5xO7tMGxIz8uztXHlCZHZmQak3AWQNS6xu8NIptvqNvyRErbJkEMIDARVdsYWMABS6Ea2n-4PeAuSNRZ7gJMLOuaMJw-6yDr0gmNwRNuWgJIP6jqQUoBpBN0iFWi4c8g5L3ltzquto4WAUS9Cb0g0?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
305,فندق الكرومة,فندقالكرومه,Point,11.892359,31.864727,11.892359,31.864727,0,valid,available,,no_image,#icon-1899-E65100,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
306,فندق المبروك,فندقالمبروك,Point,13.1723998,32.8928497,13.1723998,32.8928497,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR5g-jE5MBUWpKYToJ3K7WmzpyiMYAdplkDRC3YWXqlwnDFzTiYFf0nn5T3-gI9Y2S94BwG3hBwer98fw_6W7T8NUMta8Jn1ZyVtCvRRrn8y7Ypl-cJ6gVHYuD0rg9bU12JbNjwHDHX4OQFQA9V9icAub3PYyuJEqOnlJOfTNtL49o9atq5S7GrtE778vfGqwC4_9taPu_HnL0cqkCWMx713g-enDqrljpeYtfEfROkcWY265AGX98VUa98?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
307,فندق المتوسط الخمس,فندقالمتوسطالخمس,Point,14.26402,32.652981,14.26402,32.652981,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7NfbdGEeJHeIM9-0mEPERnBhpW1OiKHG334l-7vRajItaRDFMvczQZJGKk_BvKwinZ7uuqDAF1h-7aajHlltyzd_sugdW7Kcyh3lilez1UYtIx40xcRHXYRtmh2fO_r22lVeQm86wqJOYYhab6MOfJ_013U2EXiVpl2qmH6fKkzpqaMVv7Xf4zdWPS14w3QE_6eW0nFRtG6yjBZ81hm3pyxxxU5GkzX3FYtGqA-1Xore2KCBDFQJEffJs?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,duplicate_geometry,recovered_parser_used,
308,فندق المدينة,فندقالمدينه,Point,21.785664,32.767067,21.785664,32.767067,0,valid,available,,no_image,#icon-1899-FF5252,الفنادق,duplicate_name,unique,recovered_parser_used,
309,فندق المدينة,فندقالمدينه,Point,16.588852,31.206654,16.588852,31.206654,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR7KwjjbUugyWv8q5jkiLeE-4TsMYWKVxndawnQhUZSrjkT9jGpSh7ZRul_DT8O5hWitfN2TtqGYyxkahm1EKquxZ_YgT2ZTucxynKwFINeXy_TE9NZ4TAqC5n62RjxP2F3hy9UGYuZYendmlo1J7-X65FTmIxQwOcEqwvMIuAf8YQNcMxdCqzEL8F-nEKelj1rU706ZF9AtJxnyYkf-8B7pR7LGxypns9V3EflJgjQjPwOWIy-AHWtkuwI?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,duplicate_name,unique,recovered_parser_used,
310,فندق المدينة,فندقالمدينه,Point,12.726944,32.753613,12.726944,32.753613,0,valid,available,,no_image,#icon-1899-FF5252,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
311,فندق المدينة,فندقالمدينه,Point,20.22394,30.757528,20.22394,30.757528,0,valid,available,,no_image,#icon-1899-BDBDBD,الفنادق,duplicate_name,unique,recovered_parser_used,
312,فندق المرج السياحي,فندقالمرجالسياحي,Point,20.836086,32.49588,20.836086,32.49588,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR57ySuMPQY6x66l71NJ5yfjhyavd3znEEbrAZtWZkDlF8SiFOWM94Z32sj_xuEoentLVVuK7baCgGo-ACSkULMwEuHTHfZfv9M8JSKa08kmwcDRg8MqgT00LaRPrvYdtrG7dRi7n7aPl-Wy6i8suEbqanBmuvTsDwDROG81cnfE5RDnTzZ4q7IHhYFDzTjJg7uJGjh9L0oZJgy3wJ8fkJ-Zwht7ltqWwiHQeIYvlJ3aT-dERbr-YWlSKxY?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
313,فندق المرقب,فندقالمرقب,Point,14.252599,32.642418,14.252599,32.642418,0,valid,available,,no_image,#icon-1899-BDBDBD,الفنادق,duplicate_name,duplicate_geometry,recovered_parser_used,
314,فندق المسيرة,فندقالمسيره,Point,23.968134,32.073318,23.968134,32.073318,0,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR49273PyVpaX7aNEC5iPlm92BUsGAWITDcF5StBmdJI7IU5vu0kNpfajpupqE8yyvE1J-pMdhEjUFaUsHXEqwzAZlv8_zSR9W5RsoUHXX9QA4IAMvWhjnqM3EidntBcCK2KuqwHMd19gUKHFKMIxTFC4Elys9IfSHbWEGBflGzGW57NUAbKrFBEsGAJ5OOxSUN_5KRUYpc7imlutKNpdV2ShGttXtRzEEyhCEyHJHdm0hzsBJbaVhEndl0?authuser=2&fife=s16383,temporary_remote_not_displayed,#icon-1899-BDBDBD,الفنادق,unique,unique,recovered_parser_used,
